Paper.ID,Reference,Continent,Longitude,Latitude,MAP,MAT,Climatezone,Soil_Depth,depth_min,depth_max,depth_mid,depth_class,EEA_CN,EEA_CP,L_CN,L_CP,B_CN,B_CP,S_CN,S_CP,CUE
19,Zuo et al. 2018,Asia,84.67583333,44.42027778,155,8.8,5,60_100cm,60,100,80,60-100,0.420225512,0.12119529,8.759777707,13.76762218,4.687859058,6.472765732,1.273500282,3.879227107,0.478529825
19,Zuo et al. 2018,Asia,84.67583333,43.00805556,269,-4,7,0_10cm,0,10,5,0-30,0.282371991,0.214266365,9.173161187,48.84721947,12.42096365,14.90566038,4.795287497,1.424155373,0.491215905
19,Zuo et al. 2018,Asia,84.67583333,43.00805556,269,-4,7,10_20cm,10,20,15,0-30,0.34359445,0.190356774,13.05210438,58.31668392,10.5684485,24.90322581,2.356592858,2.243336646,0.492807182
19,Zuo et al. 2018,Asia,84.67583333,43.00805556,269,-4,7,20_40cm,20,40,30,30-60,0.387778412,0.174864795,20.20331665,52.99728316,11.87543253,27.19185059,1.51580431,2.934153127,0.480928145
19,Zuo et al. 2018,Asia,84.67583333,43.00805556,269,-4,7,40_60cm,40,60,50,30-60,0.336002734,0.22226918,42.08540151,55.63317687,10.08630952,13.66532258,0.713276648,1.105113235,0.381725248
19,Zuo et al. 2018,Asia,84.67583333,43.00805556,269,-4,7,60_100cm,60,100,80,60-100,0.275833832,0.169236715,58.02943562,58.21934027,9.612723214,23.64584763,0.600551917,2.399899307,0.403205375
19,Zuo et al. 2018,Asia,83.24180556,42.92244444,314,-4.3,29,0_10cm,0,10,5,0-30,0.126976993,0.10035521,11.43562087,93.90452529,5.51623789,11.34323235,3.798902962,1.203678169,0.474092344
19,Zuo et al. 2018,Asia,83.24180556,42.92244444,314,-4.3,29,10_20cm,10,20,15,0-30,0.172376716,0.119067383,13.84272508,57.22138507,8.867532468,7.779534288,3.716230059,1.141832564,0.469761235
19,Zuo et al. 2018,Asia,83.24180556,42.92244444,314,-4.3,29,20_40cm,20,40,30,30-60,0.17047564,0.091937529,16.31418662,47.40675354,11.41196013,7.537853851,4.10329262,1.729476516,0.49892939
19,Zuo et al. 2018,Asia,83.24180556,42.92244444,314,-4.3,29,40_60cm,40,60,50,30-60,0.14921216,0.100112126,16.69476079,74.07949764,17.10638298,7.512347052,6.867106353,1.012956818,0.473992933
19,Zuo et al. 2018,Asia,83.24180556,42.92244444,314,-4.3,29,60_100cm,60,100,80,60-100,0.161730497,0.102183366,21.92999833,49.55787255,14.70588235,8.064516129,4.146298524,1.592522049,0.494465146
20,Peng et al. 2016,Asia,119.3814,50.172875,368,-1.7,22,0_10cm,0,10,5,0-30,0.795431527,0.929933891,10.87961226,63.66353587,8.298791665,36.22157759,0.958955919,0.611821212,0.360847977
20,Peng et al. 2016,Asia,119.3814,50.172875,368,-1.7,22,10_20cm,10,20,15,0-30,0.746158834,0.788023202,10.33382016,45.20310827,9.450876388,35.10508642,1.225687899,0.985513875,0.411863293
20,Peng et al. 2016,Asia,119.3814,50.172875,368,-1.7,22,20_40cm,20,40,30,30-60,0.680027269,0.739284394,11.12864633,41.49289823,10.33306315,46.41826513,1.365401622,1.513225305,0.445041889
20,Peng et al. 2016,Asia,119.3814,50.172875,368,-1.7,22,40_60cm,40,60,50,30-60,0.640206616,0.746978359,26.3385106,54.22167381,13.26126639,19.63918877,0.786454548,0.484889305,0.329168625
20,Peng et al. 2016,Asia,119.3814,50.172875,368,-1.7,22,60_100cm,60,100,80,60-100,0.671102276,0.754083431,23.33722359,36.05616757,10.3776053,54.10054442,0.662611929,1.989769061,0.404934978
20,Peng et al. 2016,Asia,118.4124667,45.79021667,327,0.6,22,0_10cm,0,10,5,0-30,0.931838506,0.87748845,10.11628758,66.75651717,10.75321188,41.9640284,1.140712981,0.716377757,0.383936982
20,Peng et al. 2016,Asia,118.4124667,45.79021667,327,0.6,22,10_20cm,10,20,15,0-30,0.785457883,0.673102212,8.866249378,55.97970723,11.7045984,42.24905228,1.680713436,1.121257422,0.438051794
20,Peng et al. 2016,Asia,118.4124667,45.79021667,327,0.6,22,20_40cm,20,40,30,30-60,0.758452172,0.636694002,8.277277846,50.79967566,12.40365654,29.35520119,1.975759137,0.907597651,0.430399214
20,Peng et al. 2016,Asia,118.4124667,45.79021667,327,0.6,22,40_60cm,40,60,50,30-60,0.675278798,0.527455471,8.759549694,47.44840215,12.57483851,27.18265952,2.125874003,1.086136859,0.446740182
20,Peng et al. 2016,Asia,118.4124667,45.79021667,327,0.6,22,60_100cm,60,100,80,60-100,0.708125125,0.579884549,12.81750393,61.77713056,8.887150952,10.76516867,0.979149697,0.300504908,0.299098006
20,Peng et al. 2016,Asia,119.2070167,49.99818889,368,-1.9,22,0_10cm,0,10,5,0-30,0.56769423,1.243864182,12.07508548,56.38134491,12.10751134,55.3486157,1.766241929,0.789220522,0.414437257
20,Peng et al. 2016,Asia,119.2070167,49.99818889,368,-1.9,22,10_20cm,10,20,15,0-30,0.601715185,1.262348426,12.17533106,52.54402928,12.83054831,67.65223487,1.751352094,1.019951526,0.433502065
20,Peng et al. 2016,Asia,119.2070167,49.99818889,368,-1.9,22,20_40cm,20,40,30,30-60,0.599739004,1.311088187,12.33688737,48.18051672,14.06021264,74.53573663,1.900307991,1.17994344,0.447417562
20,Peng et al. 2016,Asia,119.2070167,49.99818889,368,-1.9,22,40_60cm,40,60,50,30-60,0.514575953,1.099582962,12.51787706,41.63514692,12.95311295,58.45370017,2.01091625,1.276803029,0.455170846
20,Peng et al. 2016,Asia,119.2070167,49.99818889,368,-1.9,22,60_100cm,60,100,80,60-100,0.499753359,1.058491973,13.06266482,35.09340214,16.24297943,66.10645815,2.488159343,1.779634626,0.483750325
20,Peng et al. 2016,Asia,117.1459889,42.56511944,433,0.6,22,0_10cm,0,10,5,0-30,0.582936784,0.953482262,11.89110133,81.67803916,10.88769581,71.53795462,1.570697087,0.91858341,0.420504884
20,Peng et al. 2016,Asia,117.1459889,42.56511944,433,0.6,22,10_20cm,10,20,15,0-30,0.552910604,0.883115494,12.64764608,61.38724801,11.72348705,65.50763485,1.676456098,1.20835975,0.442874676
20,Peng et al. 2016,Asia,117.1459889,42.56511944,433,0.6,22,20_40cm,20,40,30,30-60,0.548367724,0.937543775,12.60933097,69.86314731,11.98416239,47.40313019,1.733180347,0.723714576,0.40649464
20,Peng et al. 2016,Asia,117.1459889,42.56511944,433,0.6,22,40_60cm,40,60,50,30-60,0.568871042,0.909474357,13.27932615,56.96546787,12.68180467,35.97761349,1.678769981,0.694432798,0.401583082
20,Peng et al. 2016,Asia,117.1459889,42.56511944,433,0.6,22,60_100cm,60,100,80,60-100,0.551477424,0.948655711,13.74393695,50.05940561,15.89191681,63.68222826,2.096705289,1.340985052,0.460145789
